Fecha	VLP
16/01/2020	109,986464
17/01/2020	109,98894
18/01/2020	109,990879
19/01/2020	109,992864
20/01/2020	109,996688
21/01/2020	109,98924
22/01/2020	109,99159
23/01/2020	110,006024
24/01/2020	110,009495
25/01/2020	110,011457
26/01/2020	110,013763
27/01/2020	110,036699
28/01/2020	110,036543
29/01/2020	110,059567
30/01/2020	110,054912
31/01/2020	110,059223
01/02/2020	110,060149
02/02/2020	110,062497
03/02/2020	110,059389
04/02/2020	110,057837
05/02/2020	110,053614
06/02/2020	110,044328
07/02/2020	110,033498
08/02/2020	110,036255
09/02/2020	110,039008
10/02/2020	110,038447
11/02/2020	110,038641
12/02/2020	110,045262
13/02/2020	110,0416
14/02/2020	110,043754
15/02/2020	110,046444
16/02/2020	110,049158
17/02/2020	110,050422
18/02/2020	110,046414
19/02/2020	110,035851
20/02/2020	110,037014
21/02/2020	110,033948
22/02/2020	110,036647
23/02/2020	110,039347
24/02/2020	110,024197
25/02/2020	110,02784
26/02/2020	110,023987
27/02/2020	109,993427
28/02/2020	109,951213
29/02/2020	109,958549
01/03/2020	109,965221
02/03/2020	109,968079
03/03/2020	110,0001
04/03/2020	110,006229
05/03/2020	109,934612
06/03/2020	109,872026
07/03/2020	109,874142
08/03/2020	109,876504
09/03/2020	109,675114
10/03/2020	109,668326
11/03/2020	109,691201
12/03/2020	109,399071
13/03/2020	109,309226
14/03/2020	109,311075
15/03/2020	109,313414
16/03/2020	109,095771
17/03/2020	108,878624
18/03/2020	108,707401
19/03/2020	108,88032
20/03/2020	108,911406
21/03/2020	108,913917
22/03/2020	108,916514
23/03/2020	108,863527
24/03/2020	108,812378
25/03/2020	108,80999
26/03/2020	108,91003
27/03/2020	108,90169
28/03/2020	108,904144
29/03/2020	108,906585
30/03/2020	108,858897
31/03/2020	108,838657
01/04/2020	108,803716
02/04/2020	108,796181
03/04/2020	108,741804
04/04/2020	108,74438
05/04/2020	108,746957
06/04/2020	108,750917
07/04/2020	108,729601
08/04/2020	108,694168
09/04/2020	108,755648
10/04/2020	108,758314
11/04/2020	108,76098
12/04/2020	108,763647
13/04/2020	108,766168
14/04/2020	108,767973
15/04/2020	108,696812
16/04/2020	108,709319
17/04/2020	108,749325
18/04/2020	108,752177
19/04/2020	108,755027
20/04/2020	108,729389
21/04/2020	108,678763
22/04/2020	108,691706
23/04/2020	108,732575
24/04/2020	108,786438
25/04/2020	108,78931
26/04/2020	108,792217
27/04/2020	108,842092
28/04/2020	108,894592
29/04/2020	108,916762
30/04/2020	108,969344
01/05/2020	108,972357
02/05/2020	108,974723
03/05/2020	108,977087
04/05/2020	108,955562
05/05/2020	108,940518
06/05/2020	108,914724
07/05/2020	108,92068
08/05/2020	108,94716
09/05/2020	108,949333
10/05/2020	108,951503
11/05/2020	108,945302
12/05/2020	108,946347
13/05/2020	108,964627
14/05/2020	108,942662
15/05/2020	108,926009
16/05/2020	108,928239
17/05/2020	108,930463
18/05/2020	108,962985
19/05/2020	108,98934
20/05/2020	108,996089
21/05/2020	109,015012
22/05/2020	109,012761
23/05/2020	109,014904
24/05/2020	109,017113
25/05/2020	109,021809
26/05/2020	109,043382
27/05/2020	109,078475
28/05/2020	109,10526
29/05/2020	109,114012
30/05/2020	109,116036
31/05/2020	109,118331
01/06/2020	109,131824
02/06/2020	109,148193
03/06/2020	109,168112
04/06/2020	109,231549
05/06/2020	109,28495
06/06/2020	109,287288
07/06/2020	109,289663
08/06/2020	109,326594
09/06/2020	109,266162
10/06/2020	109,204967
11/06/2020	109,22498
12/06/2020	109,258201
13/06/2020	109,26198
14/06/2020	109,265746
15/06/2020	109,288623
16/06/2020	109,355382
17/06/2020	109,345279
18/06/2020	109,349336
19/06/2020	109,371341
20/06/2020	109,375046
21/06/2020	109,378812
22/06/2020	109,410913
23/06/2020	109,406901
24/06/2020	109,415761
25/06/2020	109,399929
26/06/2020	109,414679
27/06/2020	109,418032
28/06/2020	109,421401
29/06/2020	109,41913
30/06/2020	109,428104
01/07/2020	109,408573
02/07/2020	109,444653
03/07/2020	109,441302
04/07/2020	109,444656
05/07/2020	109,448005
06/07/2020	109,485884
07/07/2020	109,493292
08/07/2020	109,50009
09/07/2020	109,491298
10/07/2020	109,485749
11/07/2020	109,48856
12/07/2020	109,491747
13/07/2020	109,472082
14/07/2020	109,496647
15/07/2020	109,510946
16/07/2020	109,536388
17/07/2020	109,532921
18/07/2020	109,536058
19/07/2020	109,539182
20/07/2020	109,609853
21/07/2020	109,642324
22/07/2020	109,680062
23/07/2020	109,674748
24/07/2020	109,648807
25/07/2020	109,65178
26/07/2020	109,654822
27/07/2020	109,658833
28/07/2020	109,648327
29/07/2020	109,665777
30/07/2020	109,67227
31/07/2020	109,64124
01/08/2020	109,643987
02/08/2020	109,646954
03/08/2020	109,661061
04/08/2020	109,698818
05/08/2020	109,688946
06/08/2020	109,695231
07/08/2020	109,701744
08/08/2020	109,704591
09/08/2020	109,707686
10/08/2020	109,734983
11/08/2020	109,714857
12/08/2020	109,716594
13/08/2020	109,669713
14/08/2020	109,702734
15/08/2020	109,705939
16/08/2020	109,709139
17/08/2020	109,754893
18/08/2020	109,764992
19/08/2020	109,774372
20/08/2020	109,762102
21/08/2020	109,747115
22/08/2020	109,750125
23/08/2020	109,753293
24/08/2020	109,741604
25/08/2020	109,704764
26/08/2020	109,722829
27/08/2020	109,723742
28/08/2020	109,726027
29/08/2020	109,729202
30/08/2020	109,732375
31/08/2020	109,705904
01/09/2020	109,731613
02/09/2020	109,773692
03/09/2020	109,777551
04/09/2020	109,746176
05/09/2020	109,748977
06/09/2020	109,752056
07/09/2020	109,736134
08/09/2020	109,746066
09/09/2020	109,739684
10/09/2020	109,726474
11/09/2020	109,755461
12/09/2020	109,758819
